cycle,state,hpi,year,month,date,type
2009M10,PA,151.2478621,2009,10,10/1/2009,State
2009M11,PA,150.2189503,2009,11,11/1/2009,State
2009M12,PA,148.9941444,2009,12,12/1/2009,State
2010M01,PA,148.2654135,2010,01,1/1/2010,State
2010M02,PA,148.2575803,2010,02,2/1/2010,State
2010M03,PA,148.8710189,2010,03,3/1/2010,State
2010M04,PA,149.9456463,2010,04,4/1/2010,State
2010M05,PA,150.9687656,2010,05,5/1/2010,State
2010M06,PA,151.3244578,2010,06,6/1/2010,State
2010M07,PA,150.4319825,2010,07,7/1/2010,State
2010M08,PA,149.1422127,2010,08,8/1/2010,State
2010M09,PA,148.3115394,2010,09,9/1/2010,State
2010M10,PA,147.5317419,2010,10,10/1/2010,State
2010M11,PA,146.2314097,2010,11,11/1/2010,State
2010M12,PA,144.2352393,2010,12,12/1/2010,State
2011M01,PA,142.6657642,2011,01,1/1/2011,State
2011M02,PA,142.3338185,2011,02,2/1/2011,State
2011M03,PA,143.1846048,2011,03,3/1/2011,State
2011M04,PA,144.4457541,2011,04,4/1/2011,State
2011M05,PA,145.3781259,2011,05,5/1/2011,State
2011M06,PA,146.0700588,2011,06,6/1/2011,State
2011M07,PA,146.3207351,2011,07,7/1/2011,State
2011M08,PA,145.8201028,2011,08,8/1/2011,State
2011M09,PA,144.6289658,2011,09,9/1/2011,State
2011M10,PA,143.1355494,2011,10,10/1/2011,State
2011M11,PA,141.7990566,2011,11,11/1/2011,State
2011M12,PA,140.7701391,2011,12,12/1/2011,State
2012M01,PA,139.984145,2012,01,1/1/2012,State
2012M02,PA,139.5212558,2012,02,2/1/2012,State
2012M03,PA,139.9045861,2012,03,3/1/2012,State
2012M04,PA,141.5674582,2012,04,4/1/2012,State
2012M05,PA,143.637301,2012,05,5/1/2012,State
2012M06,PA,145.0603578,2012,06,6/1/2012,State
2012M07,PA,145.380732,2012,07,7/1/2012,State
2012M08,PA,144.6755875,2012,08,8/1/2012,State
2012M09,PA,143.9331997,2012,09,9/1/2012,State
2012M10,PA,143.7330803,2012,10,10/1/2012,State
2012M11,PA,143.7614335,2012,11,11/1/2012,State
2012M12,PA,143.4056573,2012,12,12/1/2012,State
2013M01,PA,142.7462403,2013,01,1/1/2013,State
2013M02,PA,142.8270396,2013,02,2/1/2013,State
2013M03,PA,144.0493143,2013,03,3/1/2013,State
2013M04,PA,145.769705,2013,04,4/1/2013,State
2013M05,PA,147.3288369,2013,05,5/1/2013,State
2013M06,PA,148.8082444,2013,06,6/1/2013,State
2013M07,PA,149.8397914,2013,07,7/1/2013,State
2013M08,PA,149.637108,2013,08,8/1/2013,State
2013M09,PA,149.0283471,2013,09,9/1/2013,State
2013M10,PA,148.5439495,2013,10,10/1/2013,State
2013M11,PA,147.5595883,2013,11,11/1/2013,State
2013M12,PA,146.2361849,2013,12,12/1/2013,State
2014M01,PA,145.4090737,2014,01,1/1/2014,State
2014M02,PA,145.7293951,2014,02,2/1/2014,State
2014M03,PA,147.0204336,2014,03,3/1/2014,State
2014M04,PA,148.7870088,2014,04,4/1/2014,State
2014M05,PA,150.5731662,2014,05,5/1/2014,State
2014M06,PA,151.9041339,2014,06,6/1/2014,State
2014M07,PA,152.6486892,2014,07,7/1/2014,State
2014M08,PA,152.4024865,2014,08,8/1/2014,State
2014M09,PA,151.3470106,2014,09,9/1/2014,State
2014M10,PA,150.3263743,2014,10,10/1/2014,State
2014M11,PA,149.5831583,2014,11,11/1/2014,State
2014M12,PA,149.0423423,2014,12,12/1/2014,State
2015M01,PA,148.6104004,2015,01,1/1/2015,State
2015M02,PA,148.5986129,2015,02,2/1/2015,State
2015M03,PA,149.4306413,2015,03,3/1/2015,State
2015M04,PA,151.1678265,2015,04,4/1/2015,State
2015M05,PA,153.3084053,2015,05,5/1/2015,State
2015M06,PA,154.8259975,2015,06,6/1/2015,State
2015M07,PA,155.3611603,2015,07,7/1/2015,State
2015M08,PA,155.2809946,2015,08,8/1/2015,State
2015M09,PA,154.7900618,2015,09,9/1/2015,State
2015M10,PA,153.9227785,2015,10,10/1/2015,State
2015M11,PA,152.7379689,2015,11,11/1/2015,State
2015M12,PA,151.4226833,2015,12,12/1/2015,State
2016M01,PA,150.7550539,2016,01,1/1/2016,State
2016M02,PA,151.0218202,2016,02,2/1/2016,State
2016M03,PA,151.899636,2016,03,3/1/2016,State
1975M01,RI,20.09123664,1975,01,1/1/1975,State
1975M02,RI,20.50615333,1975,02,2/1/1975,State
1975M03,RI,20.92813194,1975,03,3/1/1975,State
1975M04,RI,21.35506092,1975,04,4/1/1975,State
1975M05,RI,21.76922354,1975,05,5/1/1975,State
1975M06,RI,22.12445089,1975,06,6/1/1975,State
1975M07,RI,22.38790733,1975,07,7/1/1975,State
1975M08,RI,22.57274148,1975,08,8/1/1975,State
1975M09,RI,22.69499983,1975,09,9/1/1975,State
1975M10,RI,22.74991446,1975,10,10/1/1975,State
1975M11,RI,22.75022147,1975,11,11/1/1975,State
1975M12,RI,22.71790061,1975,12,12/1/1975,State
1976M01,RI,22.69176592,1976,01,1/1/1976,State
1976M02,RI,22.73679089,1976,02,2/1/1976,State
1976M03,RI,22.8807027,1976,03,3/1/1976,State
1976M04,RI,23.10530701,1976,04,4/1/1976,State
1976M05,RI,23.37861173,1976,05,5/1/1976,State
1976M06,RI,23.65216612,1976,06,6/1/1976,State
1976M07,RI,23.88050063,1976,07,7/1/1976,State
1976M08,RI,24.05358961,1976,08,8/1/1976,State
1976M09,RI,24.17518866,1976,09,9/1/1976,State
1976M10,RI,24.26645216,1976,10,10/1/1976,State
1976M11,RI,24.34503034,1976,11,11/1/1976,State
1976M12,RI,24.43853725,1976,12,12/1/1976,State
1977M01,RI,24.55915391,1977,01,1/1/1977,State
1977M02,RI,24.68672278,1977,02,2/1/1977,State
1977M03,RI,24.87253416,1977,03,3/1/1977,State
1977M04,RI,25.16283328,1977,04,4/1/1977,State
1977M05,RI,25.47433857,1977,05,5/1/1977,State
1977M06,RI,25.68755108,1977,06,6/1/1977,State
1977M07,RI,25.77876796,1977,07,7/1/1977,State
1977M08,RI,25.84727245,1977,08,8/1/1977,State
1977M09,RI,25.98885525,1977,09,9/1/1977,State
1977M10,RI,26.16398893,1977,10,10/1/1977,State
1977M11,RI,26.30624769,1977,11,11/1/1977,State
1977M12,RI,26.42769265,1977,12,12/1/1977,State
1978M01,RI,26.55140072,1978,01,1/1/1978,State
1978M02,RI,26.70960037,1978,02,2/1/1978,State
1978M03,RI,26.95998631,1978,03,3/1/1978,State
1978M04,RI,27.33323691,1978,04,4/1/1978,State
1978M05,RI,27.74906785,1978,05,5/1/1978,State
1978M06,RI,28.08045657,1978,06,6/1/1978,State
1978M07,RI,28.36283336,1978,07,7/1/1978,State
1978M08,RI,28.78309099,1978,08,8/1/1978,State
1978M09,RI,29.37308509,1978,09,9/1/1978,State
1978M10,RI,30.02510061,1978,10,10/1/1978,State
1978M11,RI,30.66203746,1978,11,11/1/1978,State
1978M12,RI,31.24167616,1978,12,12/1/1978,State
1979M01,RI,31.77331013,1979,01,1/1/1979,State
1979M02,RI,32.20053645,1979,02,2/1/1979,State
1979M03,RI,32.45081967,1979,03,3/1/1979,State
1979M04,RI,32.53568432,1979,04,4/1/1979,State
1979M05,RI,32.54215563,1979,05,5/1/1979,State
1979M06,RI,32.59696197,1979,06,6/1/1979,State
1979M07,RI,32.77081464,1979,07,7/1/1979,State
1979M08,RI,33.03374292,1979,08,8/1/1979,State
1979M09,RI,33.31600707,1979,09,9/1/1979,State
1979M10,RI,33.56163391,1979,10,10/1/1979,State
1979M11,RI,33.74431425,1979,11,11/1/1979,State
1979M12,RI,33.87570242,1979,12,12/1/1979,State
1980M01,RI,33.97909848,1980,01,1/1/1980,State
1980M02,RI,34.08491554,1980,02,2/1/1980,State
1980M03,RI,34.22758235,1980,03,3/1/1980,State
1980M04,RI,34.41248021,1980,04,4/1/1980,State
1980M05,RI,34.60447576,1980,05,5/1/1980,State
1980M06,RI,34.74626084,1980,06,6/1/1980,State
1980M07,RI,34.78777783,1980,07,7/1/1980,State
1980M08,RI,34.73615968,1980,08,8/1/1980,State
1980M09,RI,34.63337042,1980,09,9/1/1980,State
1980M10,RI,34.5090392,1980,10,10/1/1980,State
1980M11,RI,34.40985161,1980,11,11/1/1980,State
1980M12,RI,34.37815205,1980,12,12/1/1980,State
1981M01,RI,34.44768629,1981,01,1/1/1981,State
1981M02,RI,34.5946738,1981,02,2/1/1981,State
1981M03,RI,34.74583194,1981,03,3/1/1981,State
1981M04,RI,34.84755181,1981,04,4/1/1981,State
1981M05,RI,34.88560912,1981,05,5/1/1981,State
1981M06,RI,34.87897912,1981,06,6/1/1981,State
1981M07,RI,34.84555176,1981,07,7/1/1981,State
1981M08,RI,34.80712338,1981,08,8/1/1981,State
1981M09,RI,34.77465438,1981,09,9/1/1981,State
1981M10,RI,34.74431777,1981,10,10/1/1981,State
1981M11,RI,34.71302163,1981,11,11/1/1981,State
1981M12,RI,34.68003567,1981,12,12/1/1981,State
1982M01,RI,34.64455338,1982,01,1/1/1982,State
1982M02,RI,34.61015763,1982,02,2/1/1982,State
1982M03,RI,34.57044979,1982,03,3/1/1982,State
1982M04,RI,34.51992538,1982,04,4/1/1982,State
1982M05,RI,34.46924743,1982,05,5/1/1982,State
1982M06,RI,34.44753927,1982,06,6/1/1982,State
1982M07,RI,34.49969065,1982,07,7/1/1982,State
1982M08,RI,34.64029791,1982,08,8/1/1982,State
1982M09,RI,34.86014045,1982,09,9/1/1982,State
1982M10,RI,35.15904753,1982,10,10/1/1982,State
1982M11,RI,35.53243789,1982,11,11/1/1982,State
1982M12,RI,35.96524709,1982,12,12/1/1982,State
1983M01,RI,36.42828786,1983,01,1/1/1983,State
1983M02,RI,36.88556695,1983,02,2/1/1983,State
1983M03,RI,37.31769451,1983,03,3/1/1983,State
1983M04,RI,37.73495485,1983,04,4/1/1983,State
1983M05,RI,38.17855795,1983,05,5/1/1983,State
1983M06,RI,38.71056771,1983,06,6/1/1983,State
1983M07,RI,39.30647903,1983,07,7/1/1983,State
1983M08,RI,39.80609175,1983,08,8/1/1983,State
1983M09,RI,40.09686083,1983,09,9/1/1983,State
1983M10,RI,40.18718814,1983,10,10/1/1983,State
1983M11,RI,40.13345582,1983,11,11/1/1983,State
1983M12,RI,40.00315622,1983,12,12/1/1983,State
1984M01,RI,39.8998902,1984,01,1/1/1984,State
1984M02,RI,39.95337267,1984,02,2/1/1984,State
1984M03,RI,40.19828704,1984,03,3/1/1984,State
1984M04,RI,40.55865375,1984,04,4/1/1984,State
1984M05,RI,40.97476354,1984,05,5/1/1984,State
1984M06,RI,41.39829626,1984,06,6/1/1984,State
1984M07,RI,41.77552245,1984,07,7/1/1984,State
1984M08,RI,42.10402108,1984,08,8/1/1984,State
1984M09,RI,42.40772988,1984,09,9/1/1984,State
1984M10,RI,42.72870014,1984,10,10/1/1984,State
1984M11,RI,43.1007995,1984,11,11/1/1984,State
1984M12,RI,43.49444634,1984,12,12/1/1984,State
1985M01,RI,43.85325905,1985,01,1/1/1985,State
1985M02,RI,44.19670275,1985,02,2/1/1985,State
1985M03,RI,44.60632641,1985,03,3/1/1985,State
1985M04,RI,45.12281679,1985,04,4/1/1985,State
1985M05,RI,45.73550489,1985,05,5/1/1985,State
1985M06,RI,46.38485982,1985,06,6/1/1985,State
1985M07,RI,47.02772253,1985,07,7/1/1985,State
1985M08,RI,47.72148058,1985,08,8/1/1985,State
1985M09,RI,48.52530866,1985,09,9/1/1985,State
1985M10,RI,49.4149141,1985,10,10/1/1985,State
1985M11,RI,50.2456062,1985,11,11/1/1985,State
1985M12,RI,50.93559079,1985,12,12/1/1985,State
1986M01,RI,51.53569901,1986,01,1/1/1986,State
1986M02,RI,52.09351796,1986,02,2/1/1986,State
1986M03,RI,52.72913749,1986,03,3/1/1986,State
1986M04,RI,53.62562425,1986,04,4/1/1986,State
1986M05,RI,54.79827993,1986,05,5/1/1986,State
1986M06,RI,56.19460486,1986,06,6/1/1986,State
1986M07,RI,57.81280895,1986,07,7/1/1986,State
1986M08,RI,59.50428859,1986,08,8/1/1986,State
1986M09,RI,61.2240537,1986,09,9/1/1986,State
1986M10,RI,63.18410362,1986,10,10/1/1986,State
1986M11,RI,65.38138849,1986,11,11/1/1986,State
1986M12,RI,67.40770758,1986,12,12/1/1986,State
1987M01,RI,68.87252727,1987,01,1/1/1987,State
1987M02,RI,69.89099234,1987,02,2/1/1987,State
1987M03,RI,71.03478553,1987,03,3/1/1987,State
1987M04,RI,72.67666175,1987,04,4/1/1987,State
1987M05,RI,74.70006299,1987,05,5/1/1987,State
1987M06,RI,76.74901049,1987,06,6/1/1987,State
1987M07,RI,78.57221738,1987,07,7/1/1987,State
1987M08,RI,80.12504711,1987,08,8/1/1987,State
1987M09,RI,81.45742902,1987,09,9/1/1987,State
1987M10,RI,82.60702386,1987,10,10/1/1987,State
1987M11,RI,83.49062198,1987,11,11/1/1987,State
1987M12,RI,84.10400772,1987,12,12/1/1987,State
1988M01,RI,84.59024712,1988,01,1/1/1988,State
1988M02,RI,84.9983366,1988,02,2/1/1988,State
1988M03,RI,85.465375,1988,03,3/1/1988,State
1988M04,RI,86.12478655,1988,04,4/1/1988,State
1988M05,RI,86.80685718,1988,05,5/1/1988,State
1988M06,RI,87.27733305,1988,06,6/1/1988,State
1988M07,RI,87.4493391,1988,07,7/1/1988,State
1988M08,RI,87.41977643,1988,08,8/1/1988,State
1988M09,RI,87.34611746,1988,09,9/1/1988,State
1988M10,RI,87.36229472,1988,10,10/1/1988,State
1988M11,RI,87.41804236,1988,11,11/1/1988,State
1988M12,RI,87.52730326,1988,12,12/1/1988,State
1989M01,RI,87.78670651,1989,01,1/1/1989,State
1989M02,RI,88.04299203,1989,02,2/1/1989,State
1989M03,RI,88.20937561,1989,03,3/1/1989,State
1989M04,RI,88.46667044,1989,04,4/1/1989,State
1989M05,RI,88.87093528,1989,05,5/1/1989,State
1989M06,RI,89.24834485,1989,06,6/1/1989,State
1989M07,RI,89.59763763,1989,07,7/1/1989,State
1989M08,RI,90.04685516,1989,08,8/1/1989,State
1989M09,RI,90.46834769,1989,09,9/1/1989,State
1989M10,RI,90.72461663,1989,10,10/1/1989,State
1989M11,RI,90.88474269,1989,11,11/1/1989,State
1989M12,RI,90.9049624,1989,12,12/1/1989,State
1990M01,RI,90.61745805,1990,01,1/1/1990,State
1990M02,RI,90.10225069,1990,02,2/1/1990,State
1990M03,RI,89.60832363,1990,03,3/1/1990,State
1990M04,RI,89.20191403,1990,04,4/1/1990,State
1990M05,RI,88.87997028,1990,05,5/1/1990,State
1990M06,RI,88.73572475,1990,06,6/1/1990,State
1990M07,RI,88.85389781,1990,07,7/1/1990,State
1990M08,RI,89.09263771,1990,08,8/1/1990,State
1990M09,RI,88.98905549,1990,09,9/1/1990,State
1990M10,RI,88.38849566,1990,10,10/1/1990,State
1990M11,RI,87.765759,1990,11,11/1/1990,State
1990M12,RI,87.4184074,1990,12,12/1/1990,State
1991M01,RI,87.1099692,1991,01,1/1/1991,State
1991M02,RI,86.56504936,1991,02,2/1/1991,State
1991M03,RI,85.75414853,1991,03,3/1/1991,State
1991M04,RI,84.82393616,1991,04,4/1/1991,State
1991M05,RI,84.02063049,1991,05,5/1/1991,State
1991M06,RI,83.39877589,1991,06,6/1/1991,State
1991M07,RI,82.87422561,1991,07,7/1/1991,State
1991M08,RI,82.4418648,1991,08,8/1/1991,State
1991M09,RI,82.19211519,1991,09,9/1/1991,State
1991M10,RI,82.20767323,1991,10,10/1/1991,State
1991M11,RI,82.38704536,1991,11,11/1/1991,State
1991M12,RI,82.54292537,1991,12,12/1/1991,State
1992M01,RI,82.59128134,1992,01,1/1/1992,State
1992M02,RI,82.46796404,1992,02,2/1/1992,State
1992M03,RI,82.11530301,1992,03,3/1/1992,State
1992M04,RI,81.67656457,1992,04,4/1/1992,State
1992M05,RI,81.21710949,1992,05,5/1/1992,State
1992M06,RI,80.83002706,1992,06,6/1/1992,State
1992M07,RI,80.73287871,1992,07,7/1/1992,State
1992M08,RI,80.93390872,1992,08,8/1/1992,State
1992M09,RI,81.22147965,1992,09,9/1/1992,State
1992M10,RI,81.26724089,1992,10,10/1/1992,State
1992M11,RI,80.960814,1992,11,11/1/1992,State
1992M12,RI,80.48732253,1992,12,12/1/1992,State
1993M01,RI,80.00800138,1993,01,1/1/1993,State
1993M02,RI,79.68317133,1993,02,2/1/1993,State
1993M03,RI,79.49710976,1993,03,3/1/1993,State
1993M04,RI,79.28771052,1993,04,4/1/1993,State
1993M05,RI,79.13586957,1993,05,5/1/1993,State
1993M06,RI,79.11535195,1993,06,6/1/1993,State
1993M07,RI,79.08976957,1993,07,7/1/1993,State
1993M08,RI,78.86826994,1993,08,8/1/1993,State
1993M09,RI,78.58419454,1993,09,9/1/1993,State
1993M10,RI,78.50741081,1993,10,10/1/1993,State
1993M11,RI,78.50383116,1993,11,11/1/1993,State
1993M12,RI,78.20720058,1993,12,12/1/1993,State
1994M01,RI,77.63096204,1994,01,1/1/1994,State
1994M02,RI,77.21423328,1994,02,2/1/1994,State
1994M03,RI,77.21617728,1994,03,3/1/1994,State
1994M04,RI,77.49524045,1994,04,4/1/1994,State
1994M05,RI,77.83241076,1994,05,5/1/1994,State
1994M06,RI,78.08991118,1994,06,6/1/1994,State
1994M07,RI,78.22587585,1994,07,7/1/1994,State
1994M08,RI,78.17044834,1994,08,8/1/1994,State
1994M09,RI,77.94455563,1994,09,9/1/1994,State
1994M10,RI,77.69856188,1994,10,10/1/1994,State
1994M11,RI,77.50921973,1994,11,11/1/1994,State
1994M12,RI,77.39183493,1994,12,12/1/1994,State
1995M01,RI,77.44860282,1995,01,1/1/1995,State
1995M02,RI,77.6589817,1995,02,2/1/1995,State
1995M03,RI,77.70873261,1995,03,3/1/1995,State
1995M04,RI,77.48030686,1995,04,4/1/1995,State
1995M05,RI,77.23937992,1995,05,5/1/1995,State
1995M06,RI,77.0634975,1995,06,6/1/1995,State
1995M07,RI,76.9975534,1995,07,7/1/1995,State
1995M08,RI,77.15451992,1995,08,8/1/1995,State
1995M09,RI,77.30075742,1995,09,9/1/1995,State
1995M10,RI,77.22124799,1995,10,10/1/1995,State
1995M11,RI,76.82477281,1995,11,11/1/1995,State
1995M12,RI,76.24085645,1995,12,12/1/1995,State
1996M01,RI,75.80089522,1996,01,1/1/1996,State
1996M02,RI,75.74265547,1996,02,2/1/1996,State
1996M03,RI,76.14070646,1996,03,3/1/1996,State
1996M04,RI,76.73355614,1996,04,4/1/1996,State
1996M05,RI,77.2137667,1996,05,5/1/1996,State
1996M06,RI,77.52361859,1996,06,6/1/1996,State
1996M07,RI,77.64812789,1996,07,7/1/1996,State
1996M08,RI,77.63065901,1996,08,8/1/1996,State
1996M09,RI,77.51234091,1996,09,9/1/1996,State
1996M10,RI,77.30754399,1996,10,10/1/1996,State
1996M11,RI,77.20129764,1996,11,11/1/1996,State
1996M12,RI,77.16807903,1996,12,12/1/1996,State
1997M01,RI,77.07720042,1997,01,1/1/1997,State
1997M02,RI,77.01639676,1997,02,2/1/1997,State
1997M03,RI,77.10852977,1997,03,3/1/1997,State
1997M04,RI,77.42171231,1997,04,4/1/1997,State
1997M05,RI,77.82156464,1997,05,5/1/1997,State
1997M06,RI,78.1699847,1997,06,6/1/1997,State
1997M07,RI,78.29087693,1997,07,7/1/1997,State
1997M08,RI,78.17905033,1997,08,8/1/1997,State
1997M09,RI,78.09093875,1997,09,9/1/1997,State
1997M10,RI,78.07130626,1997,10,10/1/1997,State
1997M11,RI,77.9599473,1997,11,11/1/1997,State
1997M12,RI,77.74070262,1997,12,12/1/1997,State
1998M01,RI,77.68183313,1998,01,1/1/1998,State
1998M02,RI,78.01908031,1998,02,2/1/1998,State
1998M03,RI,78.60803634,1998,03,3/1/1998,State
1998M04,RI,79.24907402,1998,04,4/1/1998,State
1998M05,RI,79.8529166,1998,05,5/1/1998,State
1998M06,RI,80.30515038,1998,06,6/1/1998,State
1998M07,RI,80.62950627,1998,07,7/1/1998,State
1998M08,RI,80.91286566,1998,08,8/1/1998,State
1998M09,RI,81.15935755,1998,09,9/1/1998,State
1998M10,RI,81.31909201,1998,10,10/1/1998,State
1998M11,RI,81.42931688,1998,11,11/1/1998,State
1998M12,RI,81.52034046,1998,12,12/1/1998,State
1999M01,RI,81.57962037,1999,01,1/1/1999,State
1999M02,RI,81.66759021,1999,02,2/1/1999,State
1999M03,RI,82.08377882,1999,03,3/1/1999,State
1999M04,RI,83.03803661,1999,04,4/1/1999,State
1999M05,RI,84.20208622,1999,05,5/1/1999,State
1999M06,RI,85.23098092,1999,06,6/1/1999,State
1999M07,RI,86.01639326,1999,07,7/1/1999,State
1999M08,RI,86.56205065,1999,08,8/1/1999,State
1999M09,RI,87.07116303,1999,09,9/1/1999,State
1999M10,RI,87.82017293,1999,10,10/1/1999,State
1999M11,RI,88.68930589,1999,11,11/1/1999,State
1999M12,RI,89.37858479,1999,12,12/1/1999,State
2000M01,RI,89.72878039,2000,01,1/1/2000,State
2000M02,RI,90.05842027,2000,02,2/1/2000,State
2000M03,RI,90.98475462,2000,03,3/1/2000,State
2000M04,RI,92.51373508,2000,04,4/1/2000,State
2000M05,RI,94.19865099,2000,05,5/1/2000,State
2000M06,RI,95.74011956,2000,06,6/1/2000,State
2000M07,RI,96.9162861,2000,07,7/1/2000,State
2000M08,RI,97.65754595,2000,08,8/1/2000,State
2000M09,RI,98.22591561,2000,09,9/1/2000,State
2000M10,RI,98.86660977,2000,10,10/1/2000,State
2000M11,RI,99.5358805,2000,11,11/1/2000,State
2000M12,RI,100,2000,12,12/1/2000,State
2001M01,RI,100.3367511,2001,01,1/1/2001,State
2001M02,RI,100.8594332,2001,02,2/1/2001,State
2001M03,RI,101.7178184,2001,03,3/1/2001,State
2001M04,RI,103.1557431,2001,04,4/1/2001,State
2001M05,RI,105.1194431,2001,05,5/1/2001,State
2001M06,RI,107.144862,2001,06,6/1/2001,State
2001M07,RI,108.94999,2001,07,7/1/2001,State
2001M08,RI,110.3836857,2001,08,8/1/2001,State
2001M09,RI,111.4519973,2001,09,9/1/2001,State
2001M10,RI,112.2601857,2001,10,10/1/2001,State
2001M11,RI,113.0111489,2001,11,11/1/2001,State
2001M12,RI,113.8383575,2001,12,12/1/2001,State
2002M01,RI,114.7790827,2002,01,1/1/2002,State
2002M02,RI,116.0075318,2002,02,2/1/2002,State
2002M03,RI,117.7676124,2002,03,3/1/2002,State
2002M04,RI,120.2310258,2002,04,4/1/2002,State
2002M05,RI,123.2541552,2002,05,5/1/2002,State
2002M06,RI,126.5056465,2002,06,6/1/2002,State
2002M07,RI,129.3300194,2002,07,7/1/2002,State
2002M08,RI,131.3364844,2002,08,8/1/2002,State
2002M09,RI,132.892781,2002,09,9/1/2002,State
2002M10,RI,134.3976197,2002,10,10/1/2002,State
2002M11,RI,135.7679724,2002,11,11/1/2002,State
2002M12,RI,136.9010196,2002,12,12/1/2002,State
2003M01,RI,138.0961219,2003,01,1/1/2003,State
2003M02,RI,139.3766512,2003,02,2/1/2003,State
2003M03,RI,140.8800236,2003,03,3/1/2003,State
2003M04,RI,142.8457904,2003,04,4/1/2003,State
2003M05,RI,145.2391166,2003,05,5/1/2003,State
2003M06,RI,148.110211,2003,06,6/1/2003,State
2003M07,RI,151.0219654,2003,07,7/1/2003,State
2003M08,RI,153.532004,2003,08,8/1/2003,State
2003M09,RI,155.8850924,2003,09,9/1/2003,State
2003M10,RI,157.8611877,2003,10,10/1/2003,State
2003M11,RI,159.1824125,2003,11,11/1/2003,State
2003M12,RI,160.1177166,2003,12,12/1/2003,State
2004M01,RI,161.1421251,2004,01,1/1/2004,State
2004M02,RI,162.5213105,2004,02,2/1/2004,State
2004M03,RI,164.2590515,2004,03,3/1/2004,State
2004M04,RI,166.7262518,2004,04,4/1/2004,State
2004M05,RI,170.2648753,2004,05,5/1/2004,State
2004M06,RI,174.4420905,2004,06,6/1/2004,State
2004M07,RI,178.1862568,2004,07,7/1/2004,State
2004M08,RI,180.4600199,2004,08,8/1/2004,State
2004M09,RI,181.3749877,2004,09,9/1/2004,State
2004M10,RI,181.855408,2004,10,10/1/2004,State
2004M11,RI,182.3778499,2004,11,11/1/2004,State
2004M12,RI,183.1353069,2004,12,12/1/2004,State
2005M01,RI,184.1550433,2005,01,1/1/2005,State
2005M02,RI,185.2431603,2005,02,2/1/2005,State
2005M03,RI,186.5625768,2005,03,3/1/2005,State
2005M04,RI,188.4501006,2005,04,4/1/2005,State
2005M05,RI,190.8611425,2005,05,5/1/2005,State
2005M06,RI,193.4009146,2005,06,6/1/2005,State
2005M07,RI,195.600631,2005,07,7/1/2005,State
2005M08,RI,197.0347988,2005,08,8/1/2005,State
2005M09,RI,197.1957275,2005,09,9/1/2005,State
2005M10,RI,196.2394762,2005,10,10/1/2005,State
2005M11,RI,195.0117716,2005,11,11/1/2005,State
2005M12,RI,194.0281232,2005,12,12/1/2005,State
2006M01,RI,193.3861834,2006,01,1/1/2006,State
2006M02,RI,193.1982551,2006,02,2/1/2006,State
2006M03,RI,193.6986494,2006,03,3/1/2006,State
2006M04,RI,194.7945619,2006,04,4/1/2006,State
2006M05,RI,196.0017072,2006,05,5/1/2006,State
